Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Class,,,
357.86,331.88,1.97,0,1,1.98,1.02,4135.26,13,0,,,
360.78,334.8,1.98,0,1.02,2.01,0.99,4137,13,0,,,
362.75,336.76,1.99,0,1.01,2,1,4137,13,0,,,
356.57,330.64,1.95,0,0.99,1.97,1.03,4137.3,13,0,,,
363.95,337.91,2,0,1,2.01,0.99,4143,13,0,,,
362.74,336.75,1.99,0,1.01,2,1,4143,13,0,,,
362.78,336.79,1.99,0,1.01,2.01,0.99,4143,13,0,,,
363.87,337.87,2,0,1,1.99,1.01,4143,13,0,,,
357.88,331.9,1.97,0,1,1.99,1.01,4144.62,13,0,,,
362.81,336.82,1.99,0,1.01,2.01,0.99,4146,13,0,,,
365.85,339.84,2.01,0,0.99,1.98,1.02,4146,13,0,,,
348.4,322.48,1.9,0,1.04,1.99,1.01,4148.36,13,0,,,
371,344.96,2.04,0,0.96,1.98,1.02,4152,13,0,,,
362.77,336.78,1.99,0,1.01,2.01,0.99,4152,13,0,,,
357.86,331.88,1.97,0,1,1.99,1.01,4153.98,13,0,,,
363.88,337.88,2,0,1,1.99,1.01,4155,13,0,,,
362.79,336.8,1.99,0,1.01,2.01,0.99,4155,13,0,,,
365.89,339.88,2.01,0,0.99,2,1,4155,13,0,,,
351.48,325.54,1.92,0,1.02,1.97,1.03,4155.66,13,0,,,
362.77,336.78,1.99,0,1.01,2.01,0.99,4161,13,0,,,
361.81,335.88,1.99,0.02,0.99,2.01,0.99,4161,13,0,,,
359.87,333.9,1.98,0,0.99,1.97,1.03,4161.11,13,0,,,
360.82,334.82,1.98,0,1.02,2.01,0.99,4163.96,13,0,,,
363.84,337.84,2,0,1,2.01,0.99,4164,13,0,,,
362.78,336.79,1.99,0,1.01,2.01,0.99,4164,13,0,,,
365.88,339.87,2.01,0,0.99,1.98,1.02,4164,13,0,,,
351.52,325.58,1.92,0,1.02,1.99,1.01,4167.16,13,0,,,
362.77,336.78,1.99,0,1.01,2.01,0.99,4170,13,0,,,
367.88,341.86,2.02,0,0.98,1.98,1.02,4170,13,0,,,
357.86,331.88,1.97,0,1,1.99,1.01,4171.77,13,0,,,
363.88,337.88,2,0,1,1.99,1.01,4173,13,0,,,
360.8,334.82,1.98,0,1.02,2.01,0.99,4173,13,0,,,
365.87,339.86,2.01,0,0.99,2.01,0.99,4173,13,0,,,
363.86,337.86,2,0,1,1.99,1.01,4173,13,0,,,
350.39,324.46,1.91,0,1.03,1.98,1.02,4178.22,13,0,,,
357.88,331.92,1.97,0,1,2,1,4179.09,13,0,,,
365.91,339.88,2.01,0,0.99,1.98,1.02,4181.96,13,0,,,
360.76,334.78,1.98,0,1.02,2.01,0.99,4182,13,0,,,
365.87,339.86,2.01,0,0.99,2.01,0.99,4182,13,0,,,
365.87,339.86,2.01,0,0.99,1.98,1.02,4182,13,0,,,
360.82,334.84,1.98,0,1.02,2.01,0.99,4182,13,0,,,
353.46,327.51,1.93,0,1.01,1.99,1.01,4186.06,13,0,,,
365.88,339.87,2.01,0,0.99,1.98,1.02,4188,13,0,,,
352.77,326.82,1.94,0,1.03,2,1,4189.86,13,0,,,
365.88,339.87,2.01,0,0.99,2.01,0.99,4191,13,0,,,
365.9,339.89,2.01,0,0.99,1.98,1.02,4191,13,0,,,
360.76,334.78,1.98,0,1.02,2.01,0.99,4191,13,0,,,
363.9,337.9,2,0,1,2.01,0.99,4191,13,0,,,
355.48,329.52,1.94,0,1,1.96,1.04,4193.22,13,0,,,
360.78,334.8,1.98,0,1.02,2.01,0.99,4197,13,0,,,
357.87,331.91,1.97,0,1,2,1,4197.14,13,0,,,
365.88,339.85,2.01,0,0.99,1.98,1.02,4199.99,13,0,,,
363.9,337.9,2,0,1,2.01,0.99,4200,13,0,,,
359.66,333.69,1.97,0,1.03,2.01,0.99,4200,13,0,,,
365.88,339.87,2.01,0,0.99,2,1,4200,13,0,,,
353.52,327.57,1.93,0,1.01,1.97,1.03,4201.38,13,0,,,
362.76,336.77,1.99,0,1.01,2,1,4206,13,0,,,
365.87,339.86,2.01,0,0.99,2.01,0.99,4206,13,0,,,
357.88,331.9,1.97,0,1,1.97,1.03,4206.63,13,0,,,
363.88,337.88,2,0,1,2.01,0.99,4209,13,0,,,
367.88,341.86,2.02,0,0.98,1.98,1.02,4209,13,0,,,
360.76,334.78,1.98,0,1.02,2.01,0.99,4209,13,0,,,
365.91,339.9,2.01,0,0.99,2.01,0.99,4209,13,0,,,
353.47,327.52,1.93,0,1.01,1.96,1.04,4213.74,13,0,,,
352.77,326.82,1.94,0,1.03,2,1,4215.84,13,0,,,
365.96,339.95,2.01,0,0.99,2.01,0.99,4218,13,0,,,
365.94,339.93,2.01,0,0.99,1.98,1.02,4218,13,0,,,
360.84,334.86,1.98,0,1.02,2.01,0.99,4218,13,0,,,
363.96,337.96,2,0,1,2.01,0.99,4218,13,0,,,
345.52,319.64,1.89,0,1.02,1.96,1.04,4219.5,13,0,,,
362.91,336.88,1.99,0,1.01,2,1,4227,13,0,,,
363.96,337.96,2,0,1,2.01,0.99,4227,13,0,,,
365.94,339.93,2.01,0,0.99,1.99,1.01,4227,13,0,,,
362.82,336.83,1.99,0,1.01,2,1,4227,13,0,,,
363.94,337.94,2,0,1,2.01,0.99,4227,13,0,,,
365.97,339.96,2.01,0,0.99,1.99,1.01,4227,13,0,,,
350.51,324.58,1.91,0,1.03,1.98,1.02,4231.54,13,0,,,
355.91,329.94,1.96,0,1.01,2,1,4234.71,13,0,,,
365.97,339.96,2.01,0,0.99,1.99,1.01,4236,13,0,,,
362.83,336.84,1.99,0,1.01,2,1,4236,13,0,,,
365.95,339.94,2.01,0,0.99,2.01,0.99,4236,13,0,,,
365.95,339.94,2.01,0,0.99,1.98,1.02,4236,13,0,,,
348.46,322.54,1.9,0,1.04,1.99,1.01,4237.28,13,0,,,
361.95,335.96,1.99,0,1.01,2.01,0.99,4242,13,0,,,
353.75,327.8,1.94,0,1.03,1.99,1.01,4244.1,13,0,,,
367.06,341.04,2.02,0,0.98,1.99,1.01,4245,13,0,,,
363.94,337.94,2,0,1,2.01,0.99,4245,13,0,,,
362.83,336.84,1.99,0,1.01,2.01,0.99,4245,13,0,,,
365.93,339.92,2.01,0,0.99,1.98,1.02,4245,13,0,,,
353.59,327.64,1.93,0,1.01,1.99,1.01,4248.34,13,0,,,
361.89,335.96,1.99,0.02,0.99,1.99,1.01,4251,13,0,,,
352.83,326.88,1.94,0,1.03,2,1,4251.48,13,0,,,
368,341.98,2.02,0,0.98,2,1,4254,13,0,,,
358.77,332.86,1.97,0.02,1.01,2.02,0.98,4254,13,0,,,
365.93,339.92,2.01,0,0.99,1.98,1.02,4254,13,0,,,
360.86,334.88,1.98,0,1.02,2.01,0.99,4254,13,0,,,
356.66,330.69,1.95,0,0.99,1.97,1.03,4258.42,13,0,,,
360.84,334.86,1.98,0,1.02,2.01,0.99,4260,13,0,,,
365.96,339.95,2.01,0,0.99,2,1,4260,13,0,,,
355.93,329.96,1.96,0,1.01,1.98,1.02,4260.87,13,0,,,
364.88,338.88,2,0,1,2,1,4263,13,0,,,
363.94,337.94,2,0,1,2.01,0.99,4263,13,0,,,
365.96,339.95,2.01,0,0.99,1.99,1.01,4263,13,0,,,
350.44,324.51,1.91,0,1.03,1.98,1.02,4268.1,13,0,,,
365.97,339.96,2.01,0,0.99,2.01,0.99,4269,13,0,,,
362.89,336.9,1.99,0,1.01,2,1,4269,13,0,,,
355.91,329.94,1.96,0,1.01,1.98,1.02,4270.08,13,0,,,
365.97,339.96,2.01,0,0.99,2.01,0.99,4272,13,0,,,
365.93,339.92,2.01,0,0.99,1.98,1.02,4272,13,0,,,
356.62,330.71,1.95,0,1.01,1.99,1.01,4272.1,13,0,,,
359.8,333.77,1.97,0,1.01,2,1,4277.8,13,0,,,
363.94,337.94,2,0,1,1.99,1.01,4278,13,0,,,
362.87,336.88,1.99,0,1.01,2,1,4278,13,0,,,
355.93,329.96,1.96,0,1.01,2,1,4279.68,13,0,,,
1479.23,1365.58,8.67,0,4.39,8.73,4.39,4283.14,13,0,,,
1793.19,1655.1,10.55,0,5.33,10.6,5.34,4289.14,13,0,,,
1755.93,1620.3,10.33,0,5.27,10.44,5.22,4295.12,13,0,,,
1799.69,1661.24,10.59,0,5.33,10.62,5.36,4301.12,13,0,,,
1759.81,1624.32,10.35,0,5.23,10.41,5.23,4307.12,13,0,,,
1693.19,1562.74,9.95,0,5.05,10.02,5.04,4313.12,13,0,,,
1697.48,1566.84,9.98,0,5.04,10.03,5.05,4319.14,13,0,,,
1717.53,1584.84,10.1,0,5.13,10.18,5.14,4326.95,13,0,,,
1770.4,1634.38,10.4,0,5.24,10.44,5.26,4334.1,13,0,,,
1739.84,1605.92,10.22,0,5.18,10.29,5.17,4340.1,13,0,,,
1774.36,1637.84,10.42,0,5.28,10.49,5.27,4346.08,13,0,,,
1675.7,1546.82,9.82,0,5,9.9,4.98,4352.08,13,0,,,
1814.26,1675.27,10.65,0,5.33,10.67,5.37,4358.08,13,0,,,
1743.01,1608.93,10.22,0,5.2,10.31,5.17,4364.08,13,0,,,
1696.78,1566.16,9.95,0,5.04,10.01,5.07,4372.33,13,0,,,
1818.98,1679.65,10.67,0,5.35,10.69,5.39,4379.08,13,0,,,
1723.65,1591.13,10.1,0,5.14,10.19,5.11,4385.08,13,0,,,
1839.23,1698.18,10.79,0,5.43,10.82,5.46,4391.06,13,0,,,
1799.2,1661.11,10.55,0,5.33,10.61,5.33,4397,13,0,,,
1724.01,1591.01,10.1,0,5.2,10.25,5.11,4403.06,13,0,,,
1819.13,1679.64,10.67,0,5.37,10.7,5.4,4409.06,13,0,,,
1843.51,1701.48,10.82,0,5.49,10.89,5.51,4415.19,13,0,,,
1729.42,1596.36,10.14,0,5.16,10.24,5.12,4424.02,13,0,,,
1750.66,1616.7,10.26,0,5.14,10.26,5.2,4430.04,13,0,,,
1741.63,1608.52,10.21,0,5.09,10.21,5.15,4436.06,13,0,,,
1806.87,1667.3,10.59,0,5.47,10.76,5.36,4442.06,13,0,,,
1809.18,1670.39,10.61,0,5.35,10.65,5.37,4448.04,13,0,,,
1712,1580.67,10.03,0,5.07,10.08,5.08,4454.02,13,0,,,
1799.52,1662.22,10.56,0,5.22,10.51,5.33,4460.04,13,0,,,
1699.55,1567.64,9.96,0,5.19,10.16,5.08,4467.31,13,0,,,
1710.44,1579.6,10.02,0,5.02,10.04,5.06,4475.04,13,0,,,
1723.76,1591.08,10.1,0,5.16,10.21,5.11,4481.02,13,0,,,
1808.81,1670.34,10.61,0,5.31,10.61,5.37,4487.02,13,0,,,
1796.09,1658.02,10.53,0,5.35,10.62,5.32,4493.02,13,0,,,
1799.38,1661.13,10.55,0,5.35,10.63,5.33,4499,13,0,,,
1783.75,1646.71,10.46,0,5.3,10.53,5.29,4505,13,0,,,
1777.76,1640.74,10.43,0,5.3,10.51,5.31,4512.86,13,0,,,
1750.08,1615.8,10.26,0,5.18,10.31,5.19,4520,13,0,,,
1738.97,1605.4,10.19,0,5.17,10.27,5.15,4526,13,0,,,
1738.83,1605.42,10.19,0,5.15,10.24,5.16,4532,13,0,,,
1742.44,1608.53,10.21,0,5.19,10.29,5.17,4538,13,0,,,
1728.6,1596.21,10.13,0,5.09,10.16,5.12,4544,13,0,,,
1747.08,1612.84,10.24,0,5.18,10.3,5.2,4550.02,13,0,,,
1739.88,1605.8,10.19,0,5.22,10.31,5.17,4558.85,13,0,,,
1729.69,1597.3,10.13,0,5.09,10.16,5.12,4564.98,13,0,,,
1597.18,1474.7,9.34,0,4.74,9.41,4.73,4570.96,13,0,,,
1714,1582.83,10.03,0,5.05,10.07,5.07,4576.96,13,0,,,
1766.16,1630.52,10.34,0,5.26,10.43,5.23,4582.94,13,0,,,
1785.76,1648.73,10.45,0,5.31,10.52,5.3,4588.96,13,0,,,
1802.21,1664.44,10.55,0,5.29,10.57,5.33,4594.94,13,0,,,
1788.46,1650.92,10.47,0,5.32,10.55,5.33,4601.3,13,0,,,
1806.55,1668.12,10.57,0,5.35,10.65,5.33,4609.94,13,0,,,
1826.69,1686.54,10.69,0,5.43,10.77,5.41,4615.94,13,0,,,
1741.88,1608.8,10.18,0,5.12,10.2,5.16,4621.92,13,0,,,
1758.4,1623.94,10.28,0,5.18,10.33,5.19,4627.94,13,0,,,
1660.22,1532.91,9.69,0,4.95,9.79,4.91,4633.92,13,0,,,
1820.3,1681.95,10.65,0,5.25,10.58,5.38,4639.92,13,0,,,
1819.18,1680.36,10.64,0,5.32,10.67,5.35,4645.9,13,0,,,
1753.26,1618.5,10.25,0,5.22,10.36,5.2,4652.47,13,0,,,
1744.65,1610.92,10.19,0,5.19,10.24,5.2,4660.9,13,0,,,
1735.24,1602.84,10.14,0,5.08,10.19,5.09,4666.92,13,0,,,
1746.56,1612.98,10.2,0,5.16,10.24,5.18,4672.9,13,0,,,
1770.76,1633.84,10.34,0,5.42,10.57,5.25,4678.9,13,0,,,
1769,1633.84,10.34,0,5.2,10.37,5.23,4684.9,13,0,,,
1746.72,1612.98,10.2,0,5.18,10.28,5.16,4690.9,13,0,,,
1802.84,1664.76,10.54,0,5.34,10.61,5.33,4696.9,13,0,,,
1813.22,1674.42,10.61,0,5.32,10.62,5.4,4703.59,13,0,,,
1805.43,1666.86,10.55,0,5.39,10.66,5.34,4711.88,13,0,,,
1745.52,1612.1,10.2,0,5.14,10.25,5.15,4717.88,13,0,,,
1735.98,1602.78,10.14,0,5.18,10.25,5.13,4723.88,13,0,,,
1746.02,1612.92,10.2,0,5.1,10.2,5.16,4729.88,13,0,,,
1815.86,1677.22,10.62,0,5.32,10.63,5.37,4735.86,13,0,,,
1772.46,1636.96,10.36,0,5.22,10.39,5.25,4741.86,13,0,,,
1751.73,1617.46,10.24,0,5.17,10.31,5.19,4749.05,13,0,,,
1733,1599.66,10.12,0,5.22,10.27,5.13,4756.88,13,0,,,
1758.06,1623.45,10.27,0,5.21,10.35,5.19,4762.86,13,0,,,
1763.74,1629.57,10.31,0,5.11,10.26,5.22,4768.84,13,0,,,
1718.22,1587.2,10.04,0,5.02,10.09,5.03,4774.84,13,0,,,
1687.34,1558.27,9.85,0,4.99,9.91,4.99,4780.84,13,0,,,
1731.56,1598.55,10.11,0,5.19,10.2,5.16,4786.84,13,0,,,
1817.65,1677.55,10.63,0,5.46,10.78,5.4,4794.19,13,0,,,
1785,1648.15,10.43,0,5.31,10.52,5.28,4801.82,13,0,,,
1705.6,1574.82,9.96,0,5.08,10.05,5.05,4807.84,13,0,,,
1751.04,1617.27,10.23,0,5.15,10.27,5.17,4813.82,13,0,,,
1794.74,1657.51,10.49,0,5.29,10.54,5.3,4819.82,13,0,,,
1669.38,1541.54,9.74,0,4.96,9.82,4.94,4825.84,13,0,,,
1738.18,1605.92,10.16,0,5.04,10.13,5.13,4831.82,13,0,,,
1733.51,1600.77,10.13,0,5.09,10.26,5.06,4839.92,13.02,0,,,
1603.08,1474.26,9.44,0.01,5,9.73,4.85,4848.69,14,0,,,
1715.1,1583.64,10,0,5.12,10.11,5.07,4855.8,14,0,,,
1615.55,1491.6,9.42,0.02,4.79,9.52,4.8,4863.37,14,0,,,
1707.12,1577.94,9.96,0,4.88,9.87,5.03,4870.8,14,0,,,
1619.42,1494.44,9.43,0,4.92,9.64,4.8,4877.17,14,0,,,
1657.33,1530.86,9.65,0,4.89,9.7,4.9,4885.8,14,0,,,
1463.88,1349.02,8.5,0,4.6,8.89,4.35,4891.8,14.32,0,,,
329.28,298.3,1.85,0,1.04,1.96,1.04,4902.06,16,0,,,
368.57,342.58,1.99,0,1.01,2,1,4905,16,0,,,
359.11,333.16,1.93,0,1.01,1.99,1.01,4907.18,16,0,,,
363.62,337.64,1.97,0,1,1.97,1.03,4912.6,16,0,,,
369.7,343.7,2,0,1,2.01,0.99,4914,16,0,,,
1216.07,1124.44,6.97,0,3.55,7.03,3.55,4918.12,16,0,,,
1532.19,1416.46,8.83,0,4.47,8.88,4.48,4924.1,16,0,,,
1603.65,1481.72,9.26,0,4.73,9.36,4.72,4932.81,16,0,,,
1647.79,1523.22,9.51,0,4.81,9.57,4.81,4939.1,16,0,,,
1596.55,1476.12,9.21,0,4.63,9.24,4.66,4945.08,16,0,,,
1564.16,1445.84,9.02,0,4.58,9.09,4.57,4951.1,16,0,,,
1626.08,1502.58,9.39,0,4.78,9.47,4.79,4958.25,16,0,,,
1676.44,1549.46,9.68,0,4.92,9.75,4.91,4966.08,16,0,,,
1685.11,1557.76,9.73,0,4.91,9.79,4.91,4972.08,16,0,,,
1495.03,1381.92,8.61,0,4.39,8.68,4.38,4978.06,16,0,,,
1626.08,1502.58,9.39,0,4.78,9.48,4.78,4985.71,16,0,,,
1610.31,1488.68,9.29,0,4.69,9.34,4.7,4993.06,16,0,,,
1734.16,1602.84,10.02,0,5.08,10.09,5.07,4999.04,16,0,,,
1810.83,1673.94,10.47,0,5.27,10.51,5.29,5005.06,16,0,,,
1766.69,1632.44,10.22,0,5.19,10.3,5.2,5013.67,16,0,,,
1790.43,1655.1,10.35,0,5.21,10.39,5.23,5020.06,16,0,,,
1761.68,1627.96,10.18,0,5.2,10.29,5.15,5026.04,16,0,,,
1810.67,1673.94,10.47,0,5.25,10.48,5.3,5032.04,16,0,,,
1772.54,1638.28,10.24,0,5.2,10.32,5.18,5038.04,16,0,,,
1735.61,1603.96,10.03,0,5.1,10.1,5.1,5044.03,16,0,,,
1854.54,1713.86,10.73,0,5.43,10.8,5.44,5052.91,16,0,,,
1759.91,1626.84,10.17,0,5.13,10.22,5.14,5059.02,16,0,,,
1836.32,1697.04,10.62,0,5.4,10.71,5.37,5065,16,0,,,
1770.03,1636.26,10.23,0,5.15,10.27,5.17,5071,16,0,,,
1751.94,1618.76,10.13,0,5.16,10.22,5.16,5077.11,16,0,,,
1727.54,1596.56,9.98,0,5.08,10.07,5.05,5085.98,16,0,,,
1776.83,1642.54,10.27,0,5.17,10.3,5.2,5092,16,0,,,
1781.76,1646.8,10.3,0,5.22,10.37,5.21,5098,16,0,,,
1770.35,1636.26,10.23,0,5.19,10.31,5.17,5104,16,0,,,
1789.48,1653.82,10.35,0,5.22,10.39,5.27,5111.18,16,0,,,
1813.52,1676.46,10.48,0,5.28,10.53,5.29,5118.98,16,0,,,
1870.95,1729.08,10.81,0,5.51,10.91,5.47,5124.98,16,0,,,
1793.03,1657.54,10.35,0,5.23,10.4,5.24,5130.98,16,0,,,
1863.8,1722.6,10.77,0,5.44,10.84,5.46,5139.05,16,0,,,
1811.63,1674.6,10.45,0,5.31,10.52,5.3,5145.96,16,0,,,
1826.84,1688.92,10.54,0,5.32,10.59,5.33,5151.96,16,0,,,
1814.3,1677.58,10.46,0,5.26,10.5,5.28,5157.96,16,0,,,
1754.81,1622.28,10.11,0,5.13,10.19,5.11,5163.96,16,0,,,
1801.28,1664.78,10.39,0,5.28,10.47,5.29,5170.55,16,0,,,
1712.16,1582.92,9.86,0,5,9.93,4.99,5178.96,16,0,,,
1843.73,1704.76,10.63,0,5.35,10.67,5.37,5184.94,16,0,,,
1736.92,1605.94,10,0,5.06,10.06,5.06,5190.96,16,0,,,
1704.25,1575.54,9.81,0,4.99,9.88,4.98,5196.94,16,0,,,
1832.14,1693.54,10.57,0,5.34,10.64,5.36,5205.59,16,0,,,
1780.42,1645.98,10.26,0,5.2,10.33,5.19,5211.94,16,0,,,
1877.99,1736.26,10.83,0,5.47,10.88,5.48,5217.94,16,0,,,
1768.51,1635.42,10.19,0,5.11,10.21,5.15,5223.94,16,0,,,
1847.71,1707.26,10.66,0,5.47,10.8,5.42,5231.91,16,0,,,
1816.55,1679.5,10.47,0,5.29,10.52,5.3,5238.94,16,0,,,
1751.89,1619.7,10.09,0,5.11,10.15,5.11,5244.94,16,0,,,
1749.18,1617.64,10.08,0,5.04,10.09,5.09,5250.94,16,0,,,
1797.8,1662.62,10.36,0,5.18,10.36,5.24,5256.92,16,0,,,
1850.27,1710.44,10.68,0,5.37,10.72,5.42,5263.24,16,0,,,
1813.45,1676.42,10.45,0,5.31,10.53,5.29,5271.92,16,0,,,
1827.67,1688.96,10.53,0,5.43,10.68,5.34,5277.92,16,0,,,
1815.04,1677.52,10.46,0,5.36,10.59,5.29,5283.92,16,0,,,
1813.01,1676.6,10.46,0,5.19,10.43,5.31,5291.64,16,0,,,
1787.32,1652.36,10.3,0,5.22,10.37,5.21,5298.9,16,0,,,
1819.89,1682.66,10.49,0,5.29,10.53,5.31,5304.9,16,0,,,
1817.27,1679.58,10.47,0,5.37,10.6,5.3,5310.88,16,0,,,
1802.93,1666.26,10.4,0,5.29,10.5,5.28,5317.65,16,0,,,
1864.35,1723.66,10.75,0,5.43,10.81,5.43,5325.88,16,0,,,
1816.61,1679.56,10.47,0,5.29,10.52,5.3,5331.88,16,0,,,
1916.24,1772.04,11.06,0,5.52,11.05,5.59,5337.88,16,0,,,
1851.13,1711.3,10.68,0,5.37,10.71,5.43,5345.38,16,0,,,
1800.6,1664.92,10.38,0,5.22,10.43,5.23,5352.88,16,0,,,
1844.19,1704.74,10.63,0,5.41,10.71,5.39,5358.86,16,0,,,
1813.31,1676.44,10.45,0,5.29,10.5,5.3,5364.86,16,0,,,
1862.72,1721.86,10.75,0,5.42,10.82,5.44,5373.25,16,0,,,
1806.41,1670.06,10.41,0,5.27,10.46,5.28,5379.86,16,0,,,
1811.26,1674.4,10.44,0,5.3,10.51,5.29,5385.86,16,0,,,
1830.19,1692.1,10.55,0,5.33,10.61,5.33,5391.86,16,0,,,
1856.24,1715.6,10.71,0,5.44,10.81,5.43,5397.93,16,0,,,
1625.2,1501.42,9.34,0,4.9,9.55,4.75,5406.81,16,0,,,
1789.27,1654.36,10.31,0.02,5.19,10.38,5.2,5412.84,16,0,,,
1827.67,1689.92,10.53,0,5.31,10.56,5.34,5418.82,16,0,,,
1858.83,1718.34,10.71,0,5.45,10.81,5.41,5424.84,16,0,,,
1793.89,1657.76,10.34,0,5.29,10.46,5.26,5431.54,16,0,,,
1666.87,1541.74,9.59,0,4.79,9.59,4.85,5439.82,16,0,,,
1723.52,1593.26,9.92,0,5.06,10.03,5.01,5445.82,16,0,,,
1752.63,1620.6,10.09,0,5.09,10.12,5.12,5451.82,16,0,,,
1744.62,1612.46,10.05,0,5.12,10.16,5.1,5459.66,16,0,,,
1684.01,1557.5,9.69,0,4.85,9.68,4.92,5466.8,16,0,,,
1675.78,1549.16,9.64,0,4.92,9.75,4.87,5472.8,16,0,,,
1759.77,1626.9,10.13,0,5.15,10.21,5.13,5478.8,16,0,,,
1785.42,1650.96,10.28,0,5.18,10.32,5.2,5484.8,16,0,,,
1822.76,1685.02,10.51,0,5.3,10.55,5.35,5492.84,16,0,,,
1852.92,1713.1,10.68,0,5.4,10.75,5.39,5499.76,16,0,,,
1728.93,1598.48,9.95,0,5.05,10.03,5.03,5505.78,16,0,,,
1797.51,1662.02,10.35,0,5.23,10.4,5.24,5511.78,16,0,,,
1757.43,1623.92,10.12,0,5.21,10.26,5.16,5520.17,16,0,,,
1707.08,1579.16,9.82,0,4.88,9.8,4.96,5526.76,16,0,,,
1784.35,1649.74,10.27,0,5.21,10.34,5.2,5532.76,16,0,,,
1764.01,1630.96,10.15,0,5.15,10.23,5.13,5538.76,16,0,,,
1810.22,1673.7,10.42,0,5.28,10.49,5.27,5544.76,16,0,,,
1875.6,1733.9,10.81,0,5.46,10.85,5.51,5550.89,16,0,,,
1777.53,1643.26,10.23,0,5.21,10.34,5.16,5559.75,16,0,,,
1825.87,1688.3,10.51,0,5.31,10.56,5.32,5565.76,16,0,,,
1721.56,1591.64,9.9,0,5.04,9.99,5.01,5571.76,16,0,,,
1829.41,1691.82,10.53,0,5.29,10.55,5.33,5577.76,16,0,,,
1830.17,1691.44,10.54,0,5.39,10.66,5.36,5585.63,16,0,,,
1703.67,1575.3,9.79,0,4.97,9.86,4.96,5592.74,16,0,,,
1847.15,1707.86,10.63,0,5.39,10.71,5.37,5598.74,16,0,,,
1820.86,1683.96,10.48,0,5.26,10.51,5.29,5604.72,16,0,,,
1810.27,1673.1,10.42,0,5.33,10.54,5.3,5610.89,16,0,,,
1789.59,1654.8,10.29,0,5.21,10.35,5.21,5619.72,16,0,,,
1717.55,1588.46,9.87,0,4.97,9.9,5,5625.74,16,0,,,
1866.24,1725.4,10.74,0,5.46,10.83,5.43,5631.7,16,0,,,
1866.8,1725.78,10.75,0,5.44,10.81,5.47,5638.54,16,0,,,
1838.4,1700.12,10.58,0,5.32,10.61,5.35,5646.7,16,0,,,
1744.18,1612.54,10.02,0,5.12,10.14,5.06,5652.7,16,0,,,
1809.99,1673.8,10.41,0,5.25,10.45,5.27,5658.7,16,0,,,
1843.95,1705.32,10.61,0,5.33,10.64,5.36,5664.7,16,0,,,
1828.03,1689.8,10.52,0,5.35,10.61,5.35,5673.23,16,0,,,
1760.16,1627.46,10.12,0,5.14,10.19,5.13,5679.7,16,0,,,
1755.15,1623.28,10.09,0,5.07,10.13,5.09,5685.7,16,0,,,
1710.87,1582.14,9.83,0,4.97,9.88,4.98,5691.68,16,0,,,
1789.91,1654.14,10.3,0,5.29,10.44,5.24,5698.38,16,0,,,
1799.59,1664.26,10.35,0,5.21,10.38,5.24,5706.68,16,0,,,
1408.47,1298.54,8.11,0,4.39,8.45,4.21,5712.7,16.46,0,,,
350.72,319.8,1.9,0,1.04,1.99,1.01,5719.4,18,0,,,
365.61,339.64,1.96,0,1.01,2,1,5722.38,18,0,,,
364.92,338.96,1.94,0,1,1.96,1.04,5726.64,18,0,,,
370.5,344.52,1.98,0,1.02,2.01,0.99,5730,18,0,,,
354.0214141,328.1050505,1.886262626,0,1.023434343,1.976565657,1.023434343,5732.519394,18,0,,,
375.75,349.74,2.01,0,0.99,1.99,1.01,3756,12,0,,,
372.53,346.54,1.99,0,1.01,2,1,3756,12,0,,,
360.86,334.92,1.92,0,1.02,1.99,1.01,3760.3,12,0,,,
377.78,351.76,2.02,0,0.98,1.98,1.02,3762,12,0,,,
357.62,331.72,1.9,0,1.03,1.98,1.02,3764.42,12,0,,,
369.69,343.68,1.98,0,1,2,1,3770.82,12,0,,,
360.86,334.92,1.92,0,1.02,1.97,1.03,3771.52,12,0,,,
372.53,346.54,1.99,0,1.01,2.01,0.99,3777,12,0,,,
375.75,349.74,2.01,0,0.99,2,1,3777,12,0,,,
356.74,330.88,1.9,0.02,1.02,1.98,1.02,3781.42,12,0,,,
368.47,342.5,1.97,0,1.01,1.99,1.01,3783.07,12,0,,,
360.87,334.92,1.92,0,1.01,1.98,1.02,3788.59,12,0,,,
373.72,347.72,2,0,1,1.99,1.01,3792,12,0,,,
359.67,333.74,1.91,0,1.03,1.99,1.01,3792.68,12,0,,,
375.75,349.74,2.01,0,0.99,2,1,3798,12,0,,,
367.64,341.66,1.97,0,1,1.97,1.03,3799.35,12,0,,,
359.67,333.74,1.91,0,1.03,1.99,1.01,3805.4,12,0,,,
373.72,347.72,2,0,1,2.01,0.99,3807,12,0,,,
362.89,336.94,1.93,0,1.01,1.96,1.04,3810.02,12,0,,,
366.44,340.48,1.96,0,1.02,2,1,3813.07,12,0,,,
360.87,334.92,1.92,0,1.01,1.98,1.02,3817,12,0,,,
373.72,347.72,2,0,1,1.99,1.01,3822,12,0,,,
372.53,346.54,1.99,0,1.01,2.01,0.99,3822,12,0,,,
362.89,336.94,1.93,0,1.01,1.98,1.02,3826.88,12,0,,,
365.61,339.64,1.96,0,1.01,1.98,1.02,3829.64,12,0,,,
